void,subject_id,segment,segment_number,mean_heart_rate,rsp_rate,rsp_peak_freq,resp_amp,rsp_power,mean_ibi,rsa,sdnn,avnn,rmssd,nn50,pnn50,filename
,207,A2,12,83.81,15.18,0.25,0.21,0.46,715.94,5.36,33.17,715.94,19.33,1,1.22,subject 207 A2.xlsx
,207,A2,13,85.13,15.42,0.26,0.23,0.33,704.77,4.98,29.45,704.77,18.56,1,1.2,subject 207 A2.xlsx
,207,A2,14,80.73,5.67,0.09,45.73,45.53,743.25,,14.64,743.25,14.34,0,0,subject 207 A2.xlsx
,207,A3,1,89.82,19.2,0.32,0.22,0.48,668.03,4.64,20.85,668.03,17.84,1,1.3,subject 207 A3.xlsx
,207,A3,2,86.92,16.94,0.28,0.47,0.86,690.26,5.82,29.1,690.26,21.33,1,1.67,subject 207 A3.xlsx
,207,A3,3,85.59,16.2,0.27,0.32,0.41,701.02,5.03,20.83,701.02,19.85,1,1.2,subject 207 A3.xlsx
,207,A3,4,85.61,17.49,0.29,0.43,0.61,700.83,3.94,16.36,700.83,14.57,0,0,subject 207 A3.xlsx
,207,A3,5,87,16.97,0.28,0.17,0.28,689.62,4.42,23.65,689.62,14.26,1,1.18,subject 207 A3.xlsx
,207,A3,6,89.46,17.48,0.29,0.34,0.5,670.69,3.78,19.66,670.69,9.7,0,0,subject 207 A3.xlsx
,207,A3,7,89.36,17.08,0.28,0.32,0.47,671.43,4.29,21.41,671.43,13.6,0,0,subject 207 A3.xlsx
,207,A3,8,84.94,17.29,0.29,0.29,0.38,706.4,4.76,23.35,706.4,16.68,0,0,subject 207 A3.xlsx
,207,A3,9,88.65,17.56,0.29,0.25,0.46,676.78,4.53,17.84,676.78,13.64,0,0,subject 207 A3.xlsx
,207,A3,10,83.6,16.18,0.27,0.29,0.33,717.7,5.26,31.02,717.7,19.24,1,1.22,subject 207 A3.xlsx
,207,A3,11,84.37,15.11,0.25,0.3,0.31,711.17,5.55,32.05,711.17,19.5,1,1.45,subject 207 A3.xlsx
,207,A4,1,84.88,8.48,0.14,0.45,1.45,706.89,5.54,43.46,706.89,23.49,2,2.41,subject 207 A4.xlsx
,207,A4,2,82.49,16.08,0.27,0.08,0.14,727.32,5.4,32.52,727.32,18.73,0,0,subject 207 A4.xlsx
,207,A4,3,81.22,17.78,0.3,0.06,0.1,738.74,4.75,33.13,738.74,21.27,1,1.27,subject 207 A4.xlsx
,207,A4,4,82.73,15.93,0.27,0.18,0.2,725.26,5.05,21.74,725.26,18.28,1,1.25,subject 207 A4.xlsx
,207,A4,5,82.88,15.18,0.25,0.24,0.3,723.98,5.02,28.68,723.98,17.98,2,2.47,subject 207 A4.xlsx
,207,A4,6,85.83,17.52,0.29,0.12,0.19,699.06,4.8,31.26,699.06,23.3,2,2.38,subject 207 A4.xlsx
,207,A4,7,82.84,16.05,0.27,0.13,0.29,724.33,5.6,23.36,724.33,18.55,1,1.23,subject 207 A4.xlsx
,207,A4,8,82.17,16.96,0.28,0.19,0.29,730.2,5.35,36.66,730.2,20.54,1,1.25,subject 207 A4.xlsx
,207,A4,9,81.59,17.4,0.29,0.22,0.33,735.35,5.44,38.16,735.35,21.02,0,0,subject 207 A4.xlsx
,207,A4,10,84.17,16.45,0.27,0.12,0.23,712.86,4.9,26.41,712.86,18.33,0,0,subject 207 A4.xlsx
,208,A1,1,73.28,11.69,0.19,3.93,6.26,818.79,6.64,45.36,818.79,29.81,6,8.33,subject 208 A1.xlsx
,208,A1,2,82.1,8.94,0.15,8.63,16.41,730.85,6.61,58.81,730.85,29.69,7,8.75,subject 208 A1.xlsx
,208,A1,3,82.73,14.34,0.24,2.43,6.01,725.26,5.9,51.35,725.26,20.51,4,5,subject 208 A1.xlsx
,208,A1,4,82,13.47,0.22,6.17,10.14,731.72,5.63,34.44,731.72,19.74,2,2.5,subject 208 A1.xlsx
,208,A1,5,82.59,11.3,0.19,10.11,15.98,726.48,5.17,56.07,726.48,20.75,6,7.41,subject 208 A1.xlsx
,208,A1,6,82.83,19.1,0.32,7.21,13.68,724.41,4.34,26.5,724.41,18.36,1,1.23,subject 208 A1.xlsx
,208,A1,7,79.34,13.9,0.23,9.73,12.31,756.23,5.03,52.3,756.23,21.41,2,2.6,subject 208 A1.xlsx
,208,A1,8,89.24,17.75,0.3,8.88,12.72,672.34,5.34,43.56,672.34,22.69,2,2.3,subject 208 A1.xlsx
,208,A1,9,82.6,16.45,0.27,1.05,2.7,726.4,6.04,34.22,726.4,19.72,1,1.23,subject 208 A1.xlsx
,208,A1,10,83.77,17.79,0.3,0.45,0.78,716.25,4.87,41.19,716.25,21.97,2,2.44,subject 208 A1.xlsx
,208,A2,1,78.49,7.01,0.12,11.1,17.1,764.4,5.08,62.58,764.4,24.52,3,3.9,subject 208 A2.xlsx
,208,A2,2,77.37,7.34,0.12,9.99,23.1,775.54,4.67,56.22,775.54,16.23,0,0,subject 208 A2.xlsx
,208,A2,3,80.21,20.21,0.34,0.31,0.54,748.05,4.73,59.96,748.05,20.89,1,1.28,subject 208 A2.xlsx
,208,A2,4,77.82,17.92,0.3,4.02,7.43,770.99,5.22,48.06,770.99,24.74,3,3.95,subject 208 A2.xlsx
,208,A2,5,82.14,6.84,0.11,11.57,16.46,730.46,7.97,133.7,730.46,86.65,5,6.25,subject 208 A2.xlsx
,208,A2,6,83.32,17.28,0.29,6.44,10.9,720.11,4.83,36.78,720.11,20.49,1,1.23,subject 208 A2.xlsx
,208,A2,7,78.73,17.12,0.29,4.13,11.43,762.09,5.14,48.3,762.09,24.52,0,0,subject 208 A2.xlsx
,208,A2,8,76.46,21.53,0.36,1.66,4.56,784.7,4.9,45.85,784.7,26.04,2,2.67,subject 208 A2.xlsx
,208,A2,9,78.01,16.38,0.27,1.66,3.07,769.13,6.17,44.6,769.13,27.77,5,6.58,subject 208 A2.xlsx
,208,A2,10,82.82,13.86,0.23,7.29,14.66,724.43,5.01,44.6,724.43,20.94,1,1.25,subject 208 A2.xlsx
,208,A2,11,73.79,17.89,0.3,1.75,2.89,813.17,5.59,50.13,813.17,29.77,6,8.45,subject 208 A2.xlsx
,208,A2,12,78.86,17.93,0.3,4.78,6.47,760.87,5.26,46.64,760.87,26.04,3,3.9,subject 208 A2.xlsx
,208,A2,13,80.64,7.25,0.12,5.13,9.03,744.06,5.53,40.09,744.06,20.16,1,1.27,subject 208 A2.xlsx
,208,A2,14,79.26,10.26,0.17,4.02,8.02,757.03,4.75,48.5,757.03,21.08,1,3.23,subject 208 A2.xlsx
,208,A3,1,80.62,22.89,0.38,5.43,9.37,744.19,4.88,40.06,744.19,21,2,2.56,subject 208 A3.xlsx
,208,A3,2,78.31,19.54,0.33,2.84,6.23,766.14,4.84,51.44,766.14,24.27,2,2.6,subject 208 A3.xlsx
,208,A3,3,81.64,16.29,0.27,1.49,4.22,734.96,4.62,48.79,734.96,20.69,0,0,subject 208 A3.xlsx
,208,A3,4,80.92,21.77,0.36,4.84,10.66,741.51,4.59,38.07,741.51,22.66,1,1.27,subject 208 A3.xlsx
,208,A3,5,74.41,17.38,0.29,2.1,4.5,806.3,5.42,33.03,806.3,27.13,2,2.74,subject 208 A3.xlsx
,208,A3,6,79.18,16.77,0.28,2.31,4.15,757.77,5.76,37.66,757.77,25.71,3,3.9,subject 208 A3.xlsx
,208,A3,7,81.04,12.86,0.21,6.51,13.53,740.34,4.8,55.87,740.34,24.59,4,5.06,subject 208 A3.xlsx
,208,A3,8,76.72,17.09,0.28,1.7,3.78,782.04,5.39,69,782.04,26.6,5,6.67,subject 208 A3.xlsx
,208,A3,9,76.25,17.88,0.3,4.96,9.56,786.86,4.71,35.52,786.86,35.22,2,2.67,subject 208 A3.xlsx
,208,A3,10,82.88,8.32,0.14,8.91,19.73,723.91,5.24,36.17,723.91,22.53,3,3.7,subject 208 A3.xlsx
,208,A3,11,78.29,13.1,0.22,4.4,7.38,766.36,4.85,40.44,766.36,21.24,1,1.85,subject 208 A3.xlsx
,208,A4,1,81.07,8,0.13,8.31,18.31,740.08,5.13,79.86,740.08,27.74,6,7.59,subject 208 A4.xlsx
,208,A4,2,70.65,15.02,0.25,10.61,21.36,849.23,7.24,79.69,849.23,52,21,30.43,subject 208 A4.xlsx
,208,A4,3,71.5,17.7,0.3,2.85,7.49,839.14,6.2,72.85,839.14,36.56,13,18.84,subject 208 A4.xlsx
,208,A4,4,69.37,18.33,0.31,3.24,7.93,864.91,5.38,35.39,864.91,33.41,10,14.71,subject 208 A4.xlsx
,208,A4,5,72.54,17.96,0.3,7.56,8.71,827.13,5.83,51.5,827.13,32.55,10,14.29,subject 208 A4.xlsx
,208,A4,6,72.09,18.15,0.3,5.01,6.78,832.32,5.48,38.09,832.32,28.82,3,4.29,subject 208 A4.xlsx
,208,A4,7,72.23,17.21,0.29,4.99,6.68,830.65,6.34,41.75,830.65,36.5,15,21.13,subject 208 A4.xlsx
,208,A4,8,78.02,16.43,0.27,1.82,4.18,769.04,5.23,40.68,769.04,23.12,1,1.32,subject 208 A4.xlsx
,208,A4,9,76.02,20.03,0.33,3.33,4.45,789.24,4.68,32.1,789.24,23.32,1,1.35,subject 208 A4.xlsx
,208,A4,10,74.78,17.78,0.3,1.73,3.42,802.38,5.24,45.35,802.38,31.33,9,12.5,subject 208 A4.xlsx
,209,A1,1,82.03,18.59,0.31,4.42,11.6,731.42,6.24,48.51,731.42,43.79,20,25,subject 209 A1.xlsx
,209,A1,2,81.75,19.41,0.32,4.35,8.02,733.98,6.03,57.99,733.98,34.69,13,16.25,subject 209 A1.xlsx
,209,A1,3,76.91,19.7,0.33,2.48,3.86,780.17,5.29,47.58,780.17,37.32,13,17.33,subject 209 A1.xlsx
,209,A1,4,76.28,18.6,0.31,14.57,18.28,786.53,5.69,48.78,786.53,38.99,14,18.92,subject 209 A1.xlsx
,209,A1,5,78.24,19.65,0.33,17.82,25.89,766.87,6.08,38.46,766.87,38.51,17,22.08,subject 209 A1.xlsx
,209,A1,6,78.99,20.46,0.34,4.58,11.19,759.55,6.08,58.66,759.55,42.03,18,23.38,subject 209 A1.xlsx
,209,A1,7,79.25,21.37,0.36,18.21,26.52,757.14,5.87,72.03,757.14,44.34,20,25.97,subject 209 A1.xlsx
,209,A1,8,78.61,22.16,0.37,5.2,10.49,763.23,7.1,81.57,763.23,54.92,26,33.77,subject 209 A1.xlsx
,209,A1,9,77.92,20.14,0.34,7.13,7.92,770.05,6.26,53.78,770.05,45.83,21,28,subject 209 A1.xlsx
,209,A1,10,76.23,20.84,0.35,5.63,9.51,787.13,6.23,64.56,787.13,46.66,23,30.67,subject 209 A1.xlsx
,209,A2,1,77.39,20.6,0.34,12.84,26.93,775.29,5.97,70.27,775.29,44,21,28,subject 209 A2.xlsx
,209,A2,2,74.18,19.42,0.32,40.41,65.52,808.84,5.75,44.84,808.84,36.98,13,18.06,subject 209 A2.xlsx
,209,A2,3,74.18,18.52,0.31,56.66,80.71,808.8,6.19,42.17,808.8,45.77,24,32.88,subject 209 A2.xlsx
,209,A2,4,75.73,18.27,0.3,20.5,33.72,792.26,6.57,55.97,792.26,44.4,17,23.29,subject 209 A2.xlsx
,209,A2,5,80.32,17.05,0.28,20.43,30.37,746.98,6.12,77.78,746.98,34,14,17.72,subject 209 A2.xlsx
,209,A2,6,80.6,7.03,0.12,7.84,9.32,744.44,6.78,73.39,744.44,49.25,23,29.49,subject 209 A2.xlsx
,209,A2,7,81.36,6.71,0.11,6.36,7.95,737.49,6.48,62.16,737.49,34.77,14,17.72,subject 209 A2.xlsx
,209,A2,8,84.05,19.47,0.32,13.95,27.68,713.82,6.59,58.08,713.82,33.81,10,12.05,subject 209 A2.xlsx
,209,A2,9,85.23,7.29,0.12,12.47,20.37,703.99,5.66,67.03,703.99,32.25,9,10.84,subject 209 A2.xlsx
,209,A2,10,82.81,15.07,0.25,2.91,6.31,724.52,5.8,43.98,724.52,35.51,14,17.28,subject 209 A2.xlsx
,209,A2,11,81.67,15.48,0.26,1.87,5.85,734.62,6.03,54.44,734.62,39.56,15,18.99,subject 209 A2.xlsx
,209,A2,12,77.98,17.01,0.28,4.58,6.62,769.45,6.15,44.79,769.45,36.7,15,22.06,subject 209 A2.xlsx
,209,A3,1,73.5,18.9,0.31,70.4,83.53,816.33,6.06,43.26,816.33,42.82,22,30.56,subject 209 A3.xlsx
,209,A3,2,76.04,18.23,0.3,29.76,36.68,789.09,6.12,55.22,789.09,43.6,17,22.97,subject 209 A3.xlsx
,209,A3,3,79.69,17.6,0.29,13.19,21.67,752.92,6.13,81.12,752.92,36.61,13,16.88,subject 209 A3.xlsx
,209,A3,4,79.25,20.19,0.34,8.47,11.18,757.09,6.64,65.56,757.09,45.31,21,27.27,subject 209 A3.xlsx
,209,A3,5,82.01,6.59,0.11,4.7,5.39,731.64,6.32,70.18,731.64,40.76,17,21.52,subject 209 A3.xlsx
,209,A3,6,83.29,19.31,0.32,35.17,59.54,720.41,6.57,56.82,720.41,34.09,11,13.41,subject 209 A3.xlsx
,209,A3,7,84.46,7.05,0.12,23.87,29.02,710.42,6.25,64.41,710.42,33.94,10,12.2,subject 209 A3.xlsx
,209,A3,8,84.14,12.76,0.21,3.7,11.7,713.11,6.09,50.22,713.11,30.64,9,10.98,subject 209 A3.xlsx
,209,A3,9,81.12,18.35,0.31,0.78,2.29,739.65,5.76,49.01,739.65,38.99,16,20.25,subject 209 A3.xlsx
,209,A3,10,79.71,17.26,0.29,4.37,6.11,752.76,6.18,53.51,752.76,37.92,17,22.08,subject 209 A3.xlsx
,209,A3,11,74.6,5.09,0.08,4.04,3.81,804.25,,24.31,804.25,29.58,0,0,subject 209 A3.xlsx
,209,A4,1,76.43,17.98,0.3,8.25,13.13,784.99,6.53,60.59,784.99,40.5,20,27.03,subject 209 A4.xlsx
,209,A4,2,79.93,17.82,0.3,3.38,6.61,750.63,5.79,89.57,750.63,36.72,12,15.38,subject 209 A4.xlsx
,209,A4,3,74.35,18.53,0.31,10.2,16.14,807.03,5.8,60.72,807.03,42.7,17,23.61,subject 209 A4.xlsx
,209,A4,4,74.57,19.03,0.32,9.83,14.62,804.57,6.14,49.56,804.57,40.33,14,19.18,subject 209 A4.xlsx
,209,A4,5,75.06,18.83,0.31,12.51,14.65,799.31,5.69,38.28,799.31,34.92,11,15.07,subject 209 A4.xlsx
,209,A4,6,75.77,18.79,0.31,13.62,16.41,791.88,6.36,41.45,791.88,39.87,20,27.03,subject 209 A4.xlsx
,209,A4,7,74.81,16.9,0.28,8.69,17.79,802,6.64,59.9,802,45.43,21,29.17,subject 209 A4.xlsx
,209,A4,8,75.64,17.83,0.3,3.33,5.43,793.2,6.52,69.86,793.2,45.09,21,28.77,subject 209 A4.xlsx
,209,A4,9,75.31,17.51,0.29,7.63,15.34,796.66,6.38,54.17,796.66,40.69,18,24.66,subject 209 A4.xlsx
,209,A4,10,76.56,16.58,0.28,13.35,23.51,783.75,6.74,47,783.75,39.18,16,21.33,subject 209 A4.xlsx
,210,A1,1,68.04,17.31,0.29,21.37,38.58,881.82,8.21,99.37,881.82,113.67,51,77.27,subject 210 A1.xlsx
,210,A1,2,67.31,17.81,0.3,31.25,37.52,891.42,8.4,99.74,891.42,121.97,46,70.77,subject 210 A1.xlsx
,210,A1,3,69.29,18.33,0.31,23.37,29.89,865.87,8.09,100.52,865.87,115.89,52,76.47,subject 210 A1.xlsx
,210,A1,4,69.27,17.48,0.29,17.5,23.61,866.24,8.2,85.36,866.24,109.73,50,74.63,subject 210 A1.xlsx
,210,A1,5,71.91,17.62,0.29,16.1,21.2,834.35,8.24,82.7,834.35,99.25,44,62.86,subject 210 A1.xlsx
,210,A1,6,70.6,18.24,0.3,14.9,16.64,849.84,8.14,82.63,849.84,107.52,47,69.12,subject 210 A1.xlsx
,210,A1,7,72.65,18.95,0.32,15.59,17.74,825.89,8.04,77.61,825.89,91.59,43,60.56,subject 210 A1.xlsx
,210,A1,8,69.52,17.87,0.3,12.58,13.44,863.09,8.09,81.38,863.09,96.59,48,71.64,subject 210 A1.xlsx
,210,A1,9,70.87,18.61,0.31,13.52,20.49,846.57,8.12,80.33,846.57,100.62,49,71.01,subject 210 A1.xlsx
,210,A1,10,70.5,18.48,0.31,15.74,23.6,851.11,7.72,73.46,851.11,94.32,49,71.01,subject 210 A1.xlsx
,210,A2,1,90.51,7.23,0.12,42.48,69.99,662.89,6.73,58.73,662.89,35.69,14,15.91,subject 210 A2.xlsx
,210,A2,2,80.41,18.79,0.31,8.79,18.24,746.22,6.94,60.5,746.22,65.13,37,47.44,subject 210 A2.xlsx
,210,A2,3,73.4,21.36,0.36,6.69,9.41,817.45,7.24,69.86,817.45,85.26,43,59.72,subject 210 A2.xlsx
,210,A2,4,74.55,22.08,0.37,8.28,8.88,804.88,6.78,62.7,804.88,80.69,41,56.94,subject 210 A2.xlsx
,210,A2,5,76.47,22.71,0.38,37.87,46.4,784.66,6.49,54.53,784.66,60.88,35,46.67,subject 210 A2.xlsx
,210,A2,6,73.26,22.57,0.38,35.7,47.42,819.06,6.37,51.22,819.06,61.69,41,57.75,subject 210 A2.xlsx
,210,A2,7,75.75,21.36,0.36,38.67,50.71,792.07,6.51,53.27,792.07,54.86,35,47.3,subject 210 A2.xlsx
,210,A2,8,75.48,20.96,0.35,20.51,35.92,794.93,6.79,47.43,794.93,56.8,25,34.25,subject 210 A2.xlsx
,210,A2,9,80.91,22.53,0.38,43.08,65.5,741.59,5.4,42.84,741.59,38.11,16,20.25,subject 210 A2.xlsx
,210,A2,10,76.34,21.28,0.35,24.08,38.42,785.92,6.14,50.04,785.92,46.2,24,32.43,subject 210 A2.xlsx
,210,A2,11,77.48,22.01,0.37,20.48,40.7,774.43,5.92,40.08,774.43,52.4,27,35.53,subject 210 A2.xlsx
,210,A2,12,70.98,17.92,0.3,2.62,3.9,845.33,,27.11,845.33,37.61,1,20,subject 210 A2.xlsx
,210,A3,1,73.51,21.36,0.36,5.94,8.67,816.17,7.24,71.12,816.17,85.94,42,59.15,subject 210 A3.xlsx
,210,A3,2,74.77,22.05,0.37,8.24,8.59,802.49,6.69,61.64,802.49,80.49,41,56.16,subject 210 A3.xlsx
,210,A3,3,76.36,22.68,0.38,42.67,51.64,785.75,6.56,55.96,785.75,61.37,35,47.3,subject 210 A3.xlsx
,210,A3,4,73.3,22.57,0.38,38.9,49.68,818.55,6.61,51.53,818.55,61.96,41,56.94,subject 210 A3.xlsx
,210,A3,5,75.99,21.48,0.36,36.42,51.35,789.53,6.54,51.15,789.53,53.32,33,44.59,subject 210 A3.xlsx
,210,A3,6,75.1,20.84,0.35,22.24,34.61,798.97,6.96,50,798.97,56.44,24,32.88,subject 210 A3.xlsx
,210,A3,7,80.81,22.39,0.37,47.2,62.09,742.46,5.44,43.51,742.46,37.58,16,20.25,subject 210 A3.xlsx
,210,A3,8,76.61,21.41,0.36,22.85,36.97,783.2,6.18,49.21,783.2,47.82,25,33.78,subject 210 A3.xlsx
,210,A3,9,77.24,22.49,0.37,20.06,37.72,776.84,5.9,41.21,776.84,52.34,27,36,subject 210 A3.xlsx
,210,A3,10,73.86,11.35,0.19,10.02,10.62,812.36,6.12,45.95,812.36,46.25,3,30,subject 210 A3.xlsx
,210,A4,1,76.9,17.81,0.3,30.57,42.59,780.24,7.44,79.32,780.24,67.86,40,54.05,subject 210 A4.xlsx
,210,A4,2,81.54,18.19,0.3,6.44,23.23,735.84,6.75,63.72,735.84,50.99,23,28.75,subject 210 A4.xlsx
,210,A4,3,71.03,20.43,0.34,7.48,11.76,844.66,7.3,61.3,844.66,81.7,41,59.42,subject 210 A4.xlsx
,210,A4,4,73.27,18.96,0.32,3.33,4.61,818.93,7.69,71.22,818.93,82.06,44,61.97,subject 210 A4.xlsx
,210,A4,5,78.76,17,0.28,7.42,14.38,761.78,6.8,63.27,761.78,49.99,22,28.57,subject 210 A4.xlsx
,210,A4,6,76.93,20.87,0.35,20.73,34.7,779.92,6.92,56.2,779.92,56.01,30,40,subject 210 A4.xlsx
,210,A4,7,77.68,19.69,0.33,6.28,14.4,772.44,7.12,58.84,772.44,54.25,27,35.53,subject 210 A4.xlsx
,210,A4,8,74.66,19.64,0.33,8.85,15.91,803.69,7.05,46.87,803.69,53.9,30,41.1,subject 210 A4.xlsx
,210,A4,9,72.6,20.2,0.34,6.51,7.95,826.49,7.03,63.2,826.49,61.28,38,54.29,subject 210 A4.xlsx
,210,A4,10,76.72,10.13,0.17,9.96,25.61,782.09,6.81,66.18,782.09,53.25,27,36,subject 210 A4.xlsx
,211,A1,1,81.3,12.55,0.21,1.45,3.02,737.98,5.44,24.28,737.98,16.46,0,0,subject 211 A1.xlsx
,211,A1,2,84.48,14.08,0.23,0.63,0.87,710.2,4.27,30.12,710.2,14.62,0,0,subject 211 A1.xlsx
,211,A1,3,89.01,9.33,0.16,4.24,13.21,674.08,5.12,55.26,674.08,17.8,0,0,subject 211 A1.xlsx
,211,A1,4,85.35,6.35,0.11,26.14,24.36,702.99,5.14,41.15,702.99,17.96,1,1.2,subject 211 A1.xlsx
,211,A1,5,80.34,10.12,0.17,3.5,6.56,746.85,4.93,35.99,746.85,19.23,1,1.28,subject 211 A1.xlsx
,211,A1,6,83.74,7.59,0.13,13.63,30.9,716.51,4.54,39.88,716.51,17.1,0,0,subject 211 A1.xlsx
,211,A1,7,84.07,7.11,0.12,12.27,21.73,713.65,5.03,31.29,713.65,17.22,1,1.22,subject 211 A1.xlsx
,211,A1,8,82.89,7.51,0.13,5.86,10.6,723.89,5.7,37.65,723.89,18.36,0,0,subject 211 A1.xlsx
,211,A1,9,80.9,7.65,0.13,3.82,6.28,741.65,5.58,35.92,741.65,17.66,0,0,subject 211 A1.xlsx
,211,A1,10,82.95,17.01,0.28,2.68,3.56,723.33,4.73,28.52,723.33,17.7,1,1.23,subject 211 A1.xlsx
,211,A2,1,85.93,6.67,0.11,16.6,16.58,698.25,4.95,36.38,698.25,17.35,0,0,subject 211 A2.xlsx
,211,A2,2,84.28,6.39,0.11,8.79,8.51,711.88,3.9,28.41,711.88,15.58,0,0,subject 211 A2.xlsx
,211,A2,3,80.52,6.58,0.11,3.82,4.03,745.19,4.99,29.12,745.19,16.85,0,0,subject 211 A2.xlsx
,211,A2,4,82.51,11.49,0.19,0.75,1.67,727.15,5.62,31.68,727.15,20.39,0,0,subject 211 A2.xlsx
,211,A2,5,82.66,17.8,0.3,2.29,5.06,725.83,5.48,31.91,725.83,19.65,0,0,subject 211 A2.xlsx
,211,A2,6,84.92,6.81,0.11,8.86,11.05,706.52,4.55,35.22,706.52,15.48,0,0,subject 211 A2.xlsx
,211,A2,7,80.34,20.32,0.34,1.36,2.3,746.82,4.7,27.19,746.82,21.92,4,5.13,subject 211 A2.xlsx
,211,A2,8,82.59,15.75,0.26,2.85,6.31,726.48,5.07,40.62,726.48,17.15,0,0,subject 211 A2.xlsx
,211,A2,9,83.69,7.24,0.12,5.23,9.77,716.96,4.56,31.92,716.96,16.5,1,1.22,subject 211 A2.xlsx
,211,A2,10,84.51,7.54,0.13,3.76,5.08,710.01,4.99,39.31,710.01,18.34,1,1.2,subject 211 A2.xlsx
,211,A2,11,90.78,6.28,0.1,110.37,82.3,660.93,5.91,45.37,660.93,17.61,0,0,subject 211 A2.xlsx
,211,A3,1,80.65,13.92,0.23,3.99,8.09,743.92,5.01,28.57,743.92,16.43,0,0,subject 211 A3.xlsx
,211,A3,2,82.97,18,0.3,0.48,1.13,723.13,5.51,33.25,723.13,19.87,0,0,subject 211 A3.xlsx
,211,A3,3,82.53,16.81,0.28,2.51,5.46,727.01,5.47,31.66,727.01,20.53,0,0,subject 211 A3.xlsx
,211,A3,4,84.17,6.9,0.12,8.89,12.04,712.82,4.68,39.1,712.82,16.55,0,0,subject 211 A3.xlsx
,211,A3,5,80.45,20.33,0.34,1.76,2.63,745.83,4.94,26.02,745.83,21,4,5.06,subject 211 A3.xlsx
,211,A3,6,82.91,7,0.12,2.66,4.71,723.69,4.97,38.87,723.69,16.35,0,0,subject 211 A3.xlsx
,211,A3,7,84.48,17.55,0.29,6.36,9.85,710.2,4.59,36.75,710.2,16.88,1,1.2,subject 211 A3.xlsx
,211,A3,8,83.85,7.33,0.12,4.66,5.64,715.54,5.07,35.19,715.54,18.84,1,1.22,subject 211 A3.xlsx
,211,A3,9,94.25,10.19,0.17,64.86,43.81,636.62,,27.3,636.62,13.08,0,0,subject 211 A3.xlsx
,211,A4,1,88.59,8.37,0.14,4.47,12.21,677.27,5.08,25.07,677.27,14.08,0,0,subject 211 A4.xlsx
,211,A4,2,84.86,13.54,0.23,0.59,1.76,707.08,5.25,41.82,707.08,18.49,2,2.41,subject 211 A4.xlsx
,211,A4,3,84.84,7.25,0.12,12.33,26.42,707.25,5.62,50.56,707.25,19.79,1,1.22,subject 211 A4.xlsx
,211,A4,4,81.92,11.91,0.2,1.56,2.65,732.39,4.99,29.7,732.39,14.79,0,0,subject 211 A4.xlsx
,211,A4,5,83.04,8.72,0.15,3.57,6.32,722.55,5.47,41.53,722.55,17.71,0,0,subject 211 A4.xlsx
,211,A4,6,82.7,8.35,0.14,1.25,2.95,725.55,4.69,33.49,725.55,14.73,0,0,subject 211 A4.xlsx
,211,A4,7,84.24,13.96,0.23,1.53,1.76,712.23,5.38,44.46,712.23,20.86,2,2.44,subject 211 A4.xlsx
,211,A4,8,83.48,7.51,0.13,27.89,50.22,718.77,5.87,57.01,718.77,21.2,3,3.66,subject 211 A4.xlsx
,211,A4,9,84.71,6.81,0.11,30,42.34,708.28,4.89,35.21,708.28,15.84,0,0,subject 211 A4.xlsx
,211,A4,10,83.84,7.28,0.12,4.34,7.44,715.61,5.21,42.71,715.61,18.08,1,1.23,subject 211 A4.xlsx
,212,A1,1,76.31,20.8,0.35,94.25,114.26,786.31,4.81,55.09,786.31,24.09,3,4.05,subject 212 A1.xlsx
,212,A1,2,82.24,19.57,0.33,83.31,148.11,729.61,4.8,60.78,729.61,20.32,2,2.47,subject 212 A1.xlsx
,212,A1,3,89.34,19.48,0.32,69.71,106.29,671.56,4.37,38.69,671.56,17.67,0,0,subject 212 A1.xlsx
,212,A1,4,87.6,21.98,0.37,97.66,111.73,684.95,4.22,23.75,684.95,17.06,0,0,subject 212 A1.xlsx
,212,A1,5,89.52,20.2,0.34,31.61,47.5,670.24,5.29,56.04,670.24,15.61,0,0,subject 212 A1.xlsx
,212,A1,6,86.92,19.89,0.33,77.92,113.47,690.27,4.65,23.6,690.27,15.62,1,1.18,subject 212 A1.xlsx
,212,A1,7,85.9,19.89,0.33,88.1,108.96,698.49,5.15,63.99,698.49,19.62,1,1.19,subject 212 A1.xlsx
,212,A1,8,86.99,20.17,0.34,115.22,131.62,689.72,5.17,33.63,689.72,19.89,2,2.35,subject 212 A1.xlsx
,212,A1,9,87.6,17.52,0.29,40.81,89.83,684.97,5.51,40.96,684.97,18.89,1,1.16,subject 212 A1.xlsx
,212,A1,10,85.94,19.15,0.32,111.77,127.01,698.15,4.46,34.5,698.15,21.64,1,1.2,subject 212 A1.xlsx
,212,A2,1,86.65,19.76,0.33,13.74,27.29,692.44,5.94,66.96,692.44,31.91,11,12.94,subject 212 A2.xlsx
,212,A2,2,84.38,7.26,0.12,20.91,43.6,711.07,6.72,88.92,711.07,27.97,7,8.54,subject 212 A2.xlsx
,212,A2,3,74.08,21.16,0.35,61.23,84.04,809.99,5.94,44.92,809.99,38.86,17,23.61,subject 212 A2.xlsx
,212,A2,4,80.38,23.04,0.38,31.45,47.33,746.49,5.68,38.31,746.49,27.79,6,7.59,subject 212 A2.xlsx
,212,A2,5,82.28,22.92,0.38,32.65,59.59,729.19,5.61,43.69,729.19,26.02,3,3.75,subject 212 A2.xlsx
